name,image_url,rating_star,ratings,reviews,processor,ram,operating_system,rom,display,warranty,actual_price,discount_price,discount
Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/i/0/-original-imahcfdf4x4zchpg.jpeg?q=70,4.3,402 Ratings,32 Reviews,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,"₹66,999","₹40,990",38% off
Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin a...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/t/t/-original-imahcd9njzhdx2jj.jpeg?q=70,4.2,163 Ratings,20 Reviews,Intel Core i7 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,Microsoft Office Home & Student 2021,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,"₹1,15,000","₹94,990",17% off
Apple MacBook Pro Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MTL73HN/A,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/f/0/-original-imaguw3hswqadydy.jpeg?q=70,4.6,50 Ratings,6 Reviews,Apple M3 Processor,8 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,"Built-in Apps- App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos",1 Year Limited Warranty,,"₹1,49,900",
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdra...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/g/d/-original-imahefyfyqwuhhga.jpeg?q=70,4.7,10 Ratings,0 Reviews,Qualcomm Snapdragon X Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,"Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year",1 Year Onsite Warranty,"₹92,990","₹67,990",26% off
Acer Aspire 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/f/x/-original-imahcd99qffuxkmz.jpeg?q=70,4.3,"2,000 Ratings",159 Reviews,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,"₹49,999","₹28,990",42% off
Apple MacBook Pro Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MR7J3HN/A,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/q/t/-original-imaguw3hwp55jj7b.jpeg?q=70,4.6,26 Ratings,4 Reviews,Apple M3 Processor,8 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,"Built-in Apps- App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos",1 Year Limited Warranty,,"₹1,69,900",
HP HP OmniBook X Flip (Previously Envy) Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 11 Home/8 ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/3/b/-original-imahcd9zwz6ncjeg.jpeg?q=70,3.7,3 Ratings,0 Reviews,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,35.56 cm (14 Inch) Touchscreen Display,1 Year Onsite Service,"₹1,25,841","₹1,07,990",14% off
HP Victus 15 AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/k/l/15-fb0121ax-gaming-laptop-hp-original-imah36vb4xjum6hg.jpeg?q=70,4.3,157 Ratings,14 Reviews,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹63,990","₹58,199",9% off
HP OMEN Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/e/x/-original-imahcd9hegfvz7fk.jpeg?q=70,4.5,590 Ratings,59 Reviews,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,40.89 cm (16.1 Inch) Display,1 Year Onsite Warranty,"₹1,18,169","₹83,490",29% off
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/q/l/-original-imahcyacqqquv9g4.jpeg?q=70,4.3,242 Ratings,37 Reviews,Intel Core 5 (Series 2) Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,Office Home 2024,1 Year Onsite Warranty,"₹93,690","₹54,990",41% off
HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0025TU Thin and Light Lapto...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imahdxrfymmfsjnv.jpeg?q=70,4.2,16 Ratings,1 Reviews,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹77,507","₹65,990",14% off
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Pro/4 GB Graphics/NVIDIA GeForc...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/o/o/-original-imahcd9mfkxrvch9.jpeg?q=70,4.3,625 Ratings,32 Reviews,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹86,050","₹73,990",14% off
HP Victus 15 AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/y/z/15-fb0147ax-gaming-laptop-hp-original-imahyq4na4pf35ka.jpeg?q=70,4.4,503 Ratings,33 Reviews,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹95,990","₹76,990",19% off
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/l/v/-original-imahcd9jggredwvf.jpeg?q=70,4.5,"9,456 Ratings",820 Reviews,Intel Core i5 Processor (13th Gen),8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,"₹78,189","₹48,990",37% off
Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/y/6/-original-imahcd9h9ethbxaz.jpeg?q=70,4.5,"4,960 Ratings",529 Reviews,Intel Core i3 Processor (13th Gen),8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹57,499","₹34,990",39% off
HP 15s AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s-ey1508AU Thin and Light Lap...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/w/w/-original-imahcd9hsygwr5zc.jpeg?q=70,4.2,"4,626 Ratings",370 Reviews,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,"Microsoft Office 2021 Home and Student, HP Documentation, HP BIOS recovery, HP Smart",1 Year Onsite Warranty,"₹45,990","₹26,400",42% off
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/z/h/-original-imahcd9njrqdezpp.jpeg?q=70,4.1,46 Ratings,5 Reviews,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,"₹91,000","₹49,700",45% off
ASUS Zenbook 14 OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) UX3405MA-PZ552WS...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/i/3/-original-imahcd9mbemg6bg5.jpeg?q=70,4.6,38 Ratings,2 Reviews,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,35.56 cm (14 Inch) Touchscreen Display,1 Year Onsite Warranty,"₹1,22,990","₹89,990",26% off
HP 245 G8 AMD Ryzen 5 Quad Core 3500u - (8 GB/512 GB SSD/Windows 11 Home) 245 G8 Business Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/p/f/245-g8-business-laptop-hp-original-imah3r62hbfgjqrq.jpeg?q=70,3.9,55 Ratings,6 Reviews,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Onsite warranty by OEM,"₹48,990","₹31,490",35% off
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/u/a/-original-imahcd9hd8sfkypj.jpeg?q=70,4.2,"3,614 Ratings",279 Reviews,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Domestic Warranty,"₹43,000","₹24,990",41% off
Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/i/0/-original-imahcfdf4x4zchpg.jpeg?q=70,4.3,402 Ratings,32 Reviews,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,"₹66,999","₹40,990",38% off
Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Gr...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/t/r/-original-imahcd9nruegpaxq.jpeg?q=70,4.4,182 Ratings,15 Reviews,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Office Home and Student 2021,1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,"₹1,18,890","₹74,673",37% off
HP Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0315TU Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/d/5/-original-imahcd9nmte6zez7.jpeg?q=70,4.1,304 Ratings,14 Reviews,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.37 cm (15.5 Inch) Display,1 Year Onsite Warranty,"₹65,000","₹53,500",17% off
Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/j/c/-original-imahehrb5fvx8uuq.jpeg?q=70,,,,Qualcomm Snapdragon X Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,Office Home 2024,1 Year Onsite Warranty,"₹93,490","₹57,990",37% off
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdra...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/g/d/-original-imahefyfyqwuhhga.jpeg?q=70,4.7,10 Ratings,0 Reviews,Qualcomm Snapdragon X Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,"Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year",1 Year Onsite Warranty,"₹92,990","₹67,990",26% off
Lenovo Legion 5 Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDI...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/q/m/-original-imahcd9mjtkzacjw.jpeg?q=70,4.6,195 Ratings,18 Reviews,Intel Core i7 Processor (13th Gen),24 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Carry-in Warranty,"₹1,49,990","₹1,22,990",18% off
DELL Inspiron AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop T...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/c/l/-original-imahcd9zh3kg9zu7.jpeg?q=70,3.9,28 Ratings,0 Reviews,Processor: Ryzen R5-5625U (Base- 2.30 GHz & Turbo up to 4.30 GHz) 6 Cores,RAM & Storage: 8GB DDR4 & 512GB SSD,Graphics & Keyboard: Radeon Graphics & Standard Keyboard,"15.6"" FHD WVA AG Narrow Border 120Hz 250 nits",39.62 cm (15.6 Inch) Display,1 Year Onsite Hardware Service,,"₹64,981",
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/p/o/-original-imahcd9jwjxzs75z.jpeg?q=70,4.3,766 Ratings,55 Reviews,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹80,000","₹67,990",15% off
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/c/3/14iau7-thin-and-light-laptop-lenovo-original-imah45g9xqkzbtug.jpeg?q=70,4.1,855 Ratings,67 Reviews,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display,2 Yr Warranty,"₹69,990","₹39,572",43% off
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/q/l/-original-imahcyacqqquv9g4.jpeg?q=70,4.3,242 Ratings,37 Reviews,Intel Core 5 (Series 2) Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,Office Home 2024,1 Year Onsite Warranty,"₹93,690","₹54,990",41% off
DELL 14 Next Gen AI PC Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 11 Home) DB04250 2in1 2 in ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/d/y/-original-imahekvhbkhacyxf.jpeg?q=70,,,,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Touchscreen Display,1 Year Onsite Warranty,"₹1,02,859","₹84,990",17% off
"ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic, AI PC Intel Core Ultra 5 - (16 GB/512 GB SSD/Wi...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/t/h/-original-imah9d7pgrdmv858.jpeg?q=70,4.8,8 Ratings,1 Reviews,Intel Core Ultra 5 Processor,16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Microsoft Office Home 2024 + Microsoft 365 Basic,1 Year Onsite warranty,"₹92,990","₹68,990",25% off
HP Professional Intel Core i5 13th Gen 1334U Turbo Boost - (16 GB/512 GB SSD/Windows 11 Pro) 250 G10 T...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/3/a/250-g10-thin-and-light-laptop-hp-original-imahccga7yvmmghh.jpeg?q=70,5,3 Ratings,0 Reviews,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"Windows 11 Pro, Microsoft Office 2021 Pro",1-YEARS,"₹79,995","₹51,999",34% off
HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0025TU Thin and Light Lapto...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imahdxrfymmfsjnv.jpeg?q=70,4.2,16 Ratings,1 Reviews,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹77,507","₹65,990",14% off
Acer Aspire 3 AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Thin and Light L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/m/l/-original-imahcd9zt99rekjd.jpeg?q=70,4.1,592 Ratings,83 Reviews,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Carry-in Warranty,"₹44,990","₹27,000",39% off
HP 255 G9 Silver AMD Ryzen 5 Hexa Core AMD Ryzen5-5625U - (8 GB/512 GB SSD/Windows 11 Home) 255 G9 Bus...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/w/n/245-g9-business-laptop-hp-original-imahfbegdermvk2a.jpeg?q=70,4.1,230 Ratings,17 Reviews,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,32 bit Windows 11 Operating System,512 GB SSD,Windows,1 Year Onsite Warranty,"₹55,990","₹34,750",37% off
Acer Chromebook Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CB314-3H-C5QE/ CB3...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/0/5/-original-imagvrefuybuvbe5.jpeg?q=70,3.7,614 Ratings,44 Reviews,Intel Celeron Dual Core Processor,8 GB LPDDR4X RAM,Chrome Operating System,35.56 cm (14 inch) Display,35.56 cm (14 inch) Display,1 Year Onsite Warranty,"₹36,999","₹19,999",45% off
DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) IN54308TR2G001ORS1 Thin...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/0/u/inspiron-5430-laptop-dell-original-imagq2ny8txfzgyt.jpeg?q=70,4,199 Ratings,23 Reviews,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display,1-year warranty,"₹93,167","₹61,990",33% off
Apple MacBook Air Apple M4 - (16 GB/256 GB SSD/macOS Sequoia) MW1J3HN/A,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/q/x/-original-imahayjpt7gjdfhs.jpeg?q=70,4.6,955 Ratings,89 Reviews,Apple M4 Processor,16 GB Unified Memory RAM,Mac OS Operating System,256 GB SSD,"Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, iPhone Mirroring, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Passwords, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Stocks, Time Machine, Tips, TV, Voice Memos, Weather",1 Year Limited Warranty,,"₹1,24,900",
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/u/a/-original-imahcd9hd8sfkypj.jpeg?q=70,4.2,"3,614 Ratings",279 Reviews,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Domestic Warranty,"₹43,000","₹24,990",41% off
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/l/v/-original-imahcd9jggredwvf.jpeg?q=70,4.5,"9,456 Ratings",820 Reviews,Intel Core i5 Processor (13th Gen),8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,"₹78,189","₹48,990",37% off
HP Victus AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/e/d/-original-imagud83gf3wkzh9.jpeg?q=70,4.3,341 Ratings,34 Reviews,AMD Ryzen 5 Hexa Core Processor,8 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹72,990","₹58,990",19% off
ASUS VivoBook 14 AMD Ryzen 5 Quad Core 2nd Gen AMD R5-3500U - (8 GB/512 GB SSD/Windows 10 Home) X412DA...,https://rukminim2.flixcart.com/image/312/312/kar44280/computer/q/c/z/asus-na-thin-and-light-laptop-original-imafs92tuvvttfmw.jpeg?q=70,4.3,"7,509 Ratings","1,129 Reviews",AMD Ryzen 5 Quad Core Processor (2nd Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"Asus Giftbox, Asus Live Update",1 Year Limited International Hardware Warranty,"₹54,990","₹34,890",36% off
ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ2325WS Th...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/j/z/-original-imahcd9nqjz6d3dp.jpeg?q=70,4.2,650 Ratings,53 Reviews,Intel Core i3 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Microsoft Office Home 2024 + Microsoft 365 Basic,1 Year Onsite Warranty,"₹56,990","₹35,990",36% off
ASUS TUF Gaming A15 (2025) AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graph...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/4/i/fx506hf-hn077ws-gaming-laptop-asus-original-imahyjegpemzbqeg.jpeg?q=70,4.2,14 Ratings,1 Reviews,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,"1-month trial for new Microsoft 365 customers. Credit card required., McAfee 1 year, Xbox Game Pass for 3 months",1 Year Onsite Warranty,"₹83,990","₹64,990",22% off
MSI Thin 15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/5/d/-original-imahcd9ayfh4geht.jpeg?q=70,4.9,10 Ratings,1 Reviews,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,2 Year Onsite Warranty,"₹98,990","₹79,990",19% off
DELL Latitude Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Pro) Latitude 3440 Business L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/y/h/latitude-3440-business-laptop-dell-original-imahcuvagcecwbyy.jpeg?q=70,,,,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,"₹54,990","₹32,990",40% off
Lenovo IdeaPad Flex 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 2 in 1 L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/9/q/-original-imahcd9dwjfyqzbn.jpeg?q=70,4.2,119 Ratings,12 Reviews,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,Microsoft Office Home & Student 2021,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,"₹93,190","₹60,490",35% off
